fr,fe
139729,119986
139730,121835
139730,125925
139730,140660
139730,118620
139730,122890
139730,123586
139730,141050
139731,138487
139731,130435
139731,139017
139731,140844
139731,129846
139731,121884
139731,121575
139731,138312
139732,123251
139732,138431
139732,133858
139732,8
139732,139551
139732,135204
139733,118463
139733,139892
139733,138399
139733,141573
139733,131380
139733,117673
139733,132138
139733,121000
139733,130000
139733,128636
139734,133078
139734,122898
139734,133164
139734,137952
139734,126617
139734,136342
139734,140525
139735,127943
139735,115884
139735,142112
139735,130631
139737,140868
139737,119895
139737,138983
139737,118804
139738,128029
139738,136024
139738,127868
139738,130097
139738,131583
139738,124734
139740,126362
139740,134807
139740,116171
139740,137081
139740,116929
139741,122256
139741,131081
139741,124110
139741,136394
139741,119734
139741,134423
139742,126817
139742,139070
139742,125064
139742,129742
139742,124115
139743,130222
139743,123593
139743,119709
139743,140930
139743,118268
139743,132024
139743,133098
139743,116530
139743,128879
139743,131870
139744,134071
139744,130318
139744,135043
139744,120554
139744,126301
139744,117534
139745,138787
139745,136791
139745,138282
139745,124787
139746,126696
139746,122053
139746,137571
139746,119785
139746,125290
139746,130199
139746,125102
139746,129795
139747,120192
139747,127777
139747,131432
139747,124790
139747,131367
139748,140304
139748,135073
139748,130279
139748,139288
139748,122762
139748,119822
139748,123284
139748,120048
139748,142002
139749,135323
139749,120406
139749,123814
139749,140016
139749,137774
139749,137886
139749,131810
139749,118282
139749,125028
139751,123420
139751,140025
139751,131602
139751,121506
139751,123800
139752,130538
139752,136029
139752,121220
139752,133797
139752,125764
139752,139142
139752,125982
139753,133196
139753,129958
139753,123107
139753,126543
139753,133553
139753,124687
139753,132272
139753,125127
139753,137492
139753,129953
139754,127969
139754,124130
139754,123896
139754,129703
139754,135147
139754,122866
139755,131952
139755,140576
139755,133962
139755,120623
139756,116740
139756,134169
139756,129960
139756,122564
139756,118194
139756,121018
139756,128630
139757,133402
139757,130912
139757,135842
139757,141082
139757,117306
139757,137456
139757,122547
139757,123764
139758,120233
139758,134274
139758,125675
139758,116235
139758,118110
139758,140657
139758,119428
139759,129903
139759,135305
139759,127272
139759,137615
139759,130215
139760,138267
139760,121898
139760,136128
139760,132718
139760,121254
139760,137964
139760,139520
139761,126079
139761,123673
139761,125263
139761,139134
139761,126673
139761,120157
139761,124016
139761,141509
139761,116418
139762,141436
139762,130155
139762,133422
139762,117020
139762,121827
139762,116654
139762,136103
139762,128764
139762,122859
139762,128254
139763,116428
139763,134074
139763,139425
139763,133500
139764,126172
139764,131850
139764,138492
139764,126324
139765,129197
139765,120623
139765,133272
139765,134863
139765,126030
139765,128784
139765,132322
139765,125738
139766,140867
139766,129024
139766,126926
139766,128363
139766,120084
139767,132882
139767,128242
139767,138088
139767,141949
139767,138359
139767,116402
139767,93
139767,136143
139767,128272
139767,115878
139768,135329
139768,125597
139768,128175
139768,137142
139769,133966
139769,124360
139769,123523
139769,126131
139770,140580
139770,128366
139770,137094
139770,126937
139770,137433
139770,129662
139770,132214
139770,123115
139770,138040
139771,127080
139771,117843
139771,135342
139771,119933
139772,138294
139772,127141
139772,142037
139772,131019
139772,119649
139773,123597
139773,136539
139773,129371
139773,135579
139773,140037
139773,140967
139774,141422
139774,130195
139774,120264
139774,125337
139774,126782
139774,137462
139774,129219
139774,122123
139774,132505
139774,116822
139775,136368
139775,116657
139775,136723
139775,137469
139775,130398
139775,136620
139775,123635
139775,116146
139775,137283
139775,118243
139776,125028
139776,133696
139776,122206
139776,140114
139776,132354
139776,138893
139777,118616
139777,119663
139777,121602
139777,135917
139777,117314
139778,135890
139778,137449
139778,123425
139778,127915
139778,129479
139778,138721
139778,127267
139779,116861
139779,136997
139779,128278
139779,124456
139779,117216
139779,137106
139779,129439
139780,138898
139780,118254
139780,123695
139780,134212
139780,136861
139781,138842
139781,122312
139781,136479
139781,141431
139781,134898
139781,118208
139782,130089
139782,117733
139782,117870
139782,139815
139782,139291
139782,138893
139782,140894
139782,120698
139782,123791
139782,116969
139783,136010
139783,115759
139783,126005
139783,137063
139783,138137
139783,119137
139784,126989
139784,133345
139784,117280
139784,125713
139784,118976
139784,120247
139784,141290
139784,122387
139785,135727
139785,121987
139785,120741
139785,118531
139785,128983
139785,140037
139786,127511
139786,141032
139786,132890
139786,129911
139786,136735
139786,134387
139787,131072
139787,128083
139787,119061
139787,131530
139787,139481
139787,125451
139787,128992
139787,140104
139787,126664
139788,124378
139788,124846
139788,138700
139788,137182
139788,136381
139788,116231
139788,133603
139788,125013
139788,122360
139789,117405
139789,131247
139789,139109
139789,122614
139789,116503
139789,121867
139789,115838
139789,124418
139790,122921
139790,135735
139790,121808
139790,135358
139790,122162
139790,126334
139790,132655
139791,119710
139791,127843
139791,135246
139791,122144
139791,131559
139791,118145
139792,137225
139792,131740
139792,138795
139792,139634
139792,126201
139793,136934
139793,139926
139793,137901
139793,135768
139793,116951
139793,125083
139793,122797
139793,133805
139793,132536
139793,134048
139802,122284
139802,125212
139802,139935
139802,137559
139803,125296
139803,138466
139803,137788
139803,129633
139803,137727
139804,140303
139804,133352
139804,123428
139804,127461
139804,132841
139804,137041
139804,139160
139804,136237
139804,139272
139804,132219
139805,130555
139805,136474
139805,126777
139805,116206
139805,124481
139805,117865
139806,140574
139806,141852
139806,136722
139806,116226
139806,132389
139806,125535
139806,131799
139806,118081
139807,127831
139807,122852
139807,124017
139807,115806
139807,134739
139807,123697
139807,125382
139807,119160
139808,126212
139808,125298
139808,132920
139808,130992
139808,120584
139808,133530
139808,141727
139809,135233
139809,123636
139809,135693
139809,115875
139809,130501
139809,132277
139809,122071
139809,124182
139809,123281
139810,120267
139810,124584
139810,134690
139810,131866
139810,135988
139811,136926
139811,124099
139811,140775
139811,136120
139811,130817
139812,131129
139812,123606
139812,129001
139812,115986
139813,127061
139813,133336
139813,140359
139813,137413
139813,125620
139814,121056
139814,130999
139814,137886
139814,121475
139814,140866
139814,122428
139814,129836
139814,121245
139815,129026
139815,119579
139815,133896
139815,116136
139815,134612
139816,135017
139816,140663
139816,135246
139816,131875
139816,118517
139816,137531
139816,128656
139816,127502
139817,133163
139817,119652
139817,136976
139817,128885
139817,141728
139817,125848
139818,133486
139818,124566
139818,119968
139818,138924
139818,132842
139818,125940
139819,126540
139819,116060
139819,122781
139819,127595
139819,141662
139819,141748
139819,130747
139819,134253
139819,132907
139820,122829
139820,139020
139820,136231
139820,131954
139820,125358
139820,119853
139820,141149
139820,130598
139821,133865
139821,117995
139821,139372
139821,131446
139821,138852
139822,117680
139822,116004
139822,135532
139822,124117
139822,120103
139823,119194
139823,141562
139823,135655
139823,129145
139823,123873
139823,121978
139824,120794
139824,121630
139824,116795
139824,136636
139824,125987
139824,141800
139824,126071
139824,129497
139824,115789
139825,121212
139825,119578
139825,140546
139825,118207
139825,140517
139825,117604
139825,131976
139826,130255
139826,121457
139826,119402
139826,116595
139826,120639
139826,124240
139826,139360
139826,137689
139826,125362
139827,125258
139827,128425
139827,128328
139827,125153
139827,141909
139827,139408
139827,120515
139827,125298
139828,125776
139828,120892
139828,120713
139828,141837
139828,117078
139828,124919
139828,119917
139829,124211
139829,117229
139829,135094
139829,136857
139829,121599
139829,117887
139829,115722
139830,137808
139830,116845
139830,116571
139830,130609
139830,133208
139830,122767
139830,139181
139830,120676
139830,127904
139831,130598
139831,128872
139831,116230
139831,121288
139831,130488
139832,131306
139832,134029
139832,129441
139832,124557
139832,128410
139832,121844
139832,139043
139832,138418
139832,126868
139833,128657
139833,116896
139833,122132
139833,118637
139833,119385
139833,119096
139833,116776
139834,119879
139834,137375
139834,129365
139834,124466
139835,126129
139835,128049
139835,122617
139835,119811
139836,137338
139836,127216
139836,126366
139836,120558
139836,134098
139836,133807
139837,138113
139837,124403
139837,136027
139837,133775
139837,126527
139837,131474
139838,116094
139838,120424
139838,127629
139838,82
139839,125391
139839,141552
139839,129920
139839,134289
139839,121394
139839,126145
139840,116447
139840,131259
139840,128726
139840,130804
139840,130000
139840,123462
139840,128511
139840,124097
139840,140550
139841,136777
139841,121003
139841,140316
139841,121478
139842,133285
139842,135585
139842,133209
139842,123576
139842,131833
139842,132932
139842,127974
139843,125371
139843,123194
139843,115943
139843,141084
139844,141389
139844,124128
139844,118958
139844,132593
139845,120528
139845,118727
139845,134040
139845,123542
139845,129600
139845,116531
139846,126666
139846,124077
139846,138172
139846,120248
139846,129847
139847,141900
139847,123505
139847,125366
139847,128622
139848,142044
139848,138655
139848,131747
139848,137738
139848,127479
139849,115872
139849,119726
139849,125377
139849,129474
139850,134973
139850,121602
139850,125247
139850,118493
139850,128442
139850,134154
139851,141376
139851,133304
139851,62
139851,128952
139851,135850
139851,31
139852,139514
139852,135831
139852,115867
139852,121811
139852,141181
139852,140812
139852,129353
139852,138156
139853,129281
139853,126528
139853,136887
139853,116460
139854,116730
139854,126175
139854,118239
139854,117275
139855,131856
139855,122244
139855,123870
139855,138129
139855,122430
139855,118343
139855,140319
139856,137382
139856,131861
139856,134523
139856,124720
139856,126352
139856,139868
139856,133214
139856,124759
139856,130044
139856,125078
139857,125593
139857,131026
139857,139906
139857,125555
139857,140973
139857,119837
139857,122347
139857,118937
139857,137979
139858,125570
139858,137778
139858,127259
139858,120795
139858,137951
139858,127380
139858,132539
139858,134011
139858,141465
139858,133989
139859,140517
139859,136946
139859,122886
139859,126074
139859,137840
139859,116091
139859,136021
139859,121102
139860,125207
139860,119239
139860,118026
139860,128992
139860,127454
139861,117513
139861,137543
139861,121813
139861,118435
139861,131126
139861,141925
139861,128032
139861,141967
139861,133626
139861,138334
139862,135299
139862,130055
139862,136978
139862,136799
139862,129008
139862,123433
139862,126974
139862,130993
139862,122077
139863,121709
139863,126216
139863,132217
139863,141291
139864,136320
139864,126965
139864,129602
139864,118256
139864,130625
139864,131362
139864,121496
139864,139515
139865,136445
139865,119912
139865,115929
139865,118638
139865,122342
139865,117933
139865,118663
139865,127024
139866,126083
139866,126461
139866,120544
139866,139877
139867,131121
139867,141922
139867,131171
139867,133021
139867,132469
139868,118572
139868,128296
139868,124336
139868,125174
139868,128668
139869,117642
139869,116628
139869,137095
139869,117898
139870,123004
139870,132533
139870,119169
139870,136627
139870,134291
139870,125967
139871,134039
139871,125943
139871,126573
139871,141174
139871,130958
139871,126133
139871,121592
139871,120551
139872,132213
139872,123836
139872,119352
139872,139731
139873,132257
139873,118929
139873,121859
139873,126627
139874,134325
139874,139153
139874,124906
139874,121495
139874,117165
139875,133496
139875,127743
139875,128532
139875,119586
139875,134083
139875,129450
139876,120757
139876,122322
139876,125919
139876,141195
